1202	115	180	57	114
1203	143	191	56	112
1204	480	181	71	143
1205	528	183	82	163
1211	48	181	61	122
1212	118	184	59	118
1213	148	198	56	111
1214	462	187	73	146
1215	561	198	78	156
1221	48	181	61	121
1222	118	187	58	115
1223	150	198	56	113
1224	437	187	72	144
1225	585	192	85	171
1231	63	192	59	117
1232	136	193	57	114
1233	163	207	55	110
1234	430	196	70	140
1235	628	207	85	169
1241	90	190	61	123
1242	158	196	58	117
1243	191	209	55	111
1244	437	200	69	139
1245	633	209	66	132
1251	28	192	57	113
1252	103	193	59	117
1253	173	195	57	113
1254	203	210	51	102
1255	431	201	65	129
1256	614	212	65	130
1261	58	187	58	117
1262	134	183	61	122
1263	198	187	59	118
1264	237	199	55	109
1265	442	189	67	134
1266	610	198	66	131
2012	220	198	41	81
2013	221	189	113	226
2014	315	223	95	189
2015	517	223	87	174
2021	213	191	44	88
2022	217	186	111	222
2023	312	219	93	186
2024	515	218	85	171
2031	216	178	114	227
2032	312	212	96	192
2033	519	214	87	174
2042	215	181	113	226
2043	314	218	92	184
2044	515	208	90	180
2052	215	183	115	229
2053	220	196	39	77
2054	319	219	93	186
2055	525	212	90	180
2061	212	188	111	223
2062	218	195	40	80
2063	310	223	93	185
2064	528	215	89	178
2071	217	195	41	82
2072	222	188	110	219
2073	312	218	95	190
2076	529	220	84	168
2081	217	190	43	86
2082	233	187	110	219
2083	314	215	94	188
2086	527	214	87	174
2092	218	195	42	84
2093	240	195	107	213
2094	316	217	94	188
2097	527	217	88	176
2102	219	198	43	86
2103	237	196	113	226
2104	316	222	96	192
2107	528	220	88	175
2112	224	201	42	84
2113	232	186	120	240
2114	318	225	95	189
2117	529	218	90	180
2122	239	190	115	229
2123	321	227	91	182
2124	530	218	89	178
2131	221	202	43	85
2132	247	194	115	230
2133	252	204	43	86
2134	321	230	92	184
2135	528	224	86	172
2141	223	204	43	86
2142	248	195	114	228
2143	251	208	42	83
2144	318	230	94	187
2145	527	221	88	176
2152	218	204	45	89
2153	246	200	113	225
2154	248	209	43	85
2155	318	234	93	186
2156	528	228	87	174
2162	223	205	43	85
2163	234	197	114	227
2164	320	231	93	185
2165	529	224	88	176
2172	221	208	44	87
2173	224	203	112	223
2174	316	234	94	187
2175	528	226	90	179
2182	223	210	42	84
2183	224	203	111	221
2184	314	235	93	186
2186	528	227	88	176
2192	222	206	44	87
2193	223	201	109	217
2194	314	235	91	182
2195	530	219	91	181
2202	223	199	45	90
2203	224	200	107	213
2204	317	231	91	181
2206	532	221	89	177
2212	220	197	104	208
2213	284	204	41	81
2214	317	228	90	179
2216	530	220	88	175
2223	216	201	99	198
2224	309	227	90	179
2226	534	220	87	174
2233	217	194	101	202
2234	312	225	87	174
2236	537	215	90	179
2242	208	199	99	198
2244	283	202	42	83
2245	307	234	86	172
2247	534	218	91	182
2253	216	201	95	190
2254	307	227	83	165
2256	531	215	93	185
2263	222	199	92	184
2264	273	205	43	86
2265	292	205	41	81
2266	302	226	81	162
2268	535	216	91	182
2273	214	203	88	175
2274	271	206	44	87
2275	290	204	42	84
2276	295	226	78	155
2277	525	222	87	174
2283	199	194	87	173
2284	265	204	44	87
2285	283	202	42	84
2286	283	218	76	152
2287	333	201	44	87
2288	506	222	86	171
2293	199	196	82	163
2294	273	205	45	90
2295	279	222	71	141
2296	339	207	41	82
2297	503	228	85	169
2303	192	199	79	157
2304	240	202	44	87
2305	272	221	67	133
2306	343	203	43	86
2307	483	229	81	162
2313	172	192	78	155
2314	233	201	44	88
2315	256	216	68	136
2316	337	201	44	88
2317	461	229	78	155
2322	169	200	73	145
2323	237	204	43	86
2324	249	219	65	130
2325	292	206	42	84
2326	343	206	43	86
2327	443	223	78	155
2331	157	205	70	140
2333	240	210	44	87
2334	242	222	61	121
2335	271	211	41	82
2336	295	211	42	83
2337	343	210	43	85
2338	422	224	74	147
2342	149	202	70	139
2344	230	227	61	121
2345	273	214	44	87
2346	296	213	42	84
2347	344	215	42	84
2348	403	229	71	141
2351	140	203	68	135
2353	220	219	59	117
2354	268	211	44	87
2355	292	212	42	83
2356	345	212	41	82
2357	377	226	67	133
2362	142	208	63	126
2363	210	219	58	116
2364	244	209	45	89
2365	271	213	42	84
2366	295	213	41	82
2367	342	214	42	83
2368	355	222	66	132
2372	136	204	63	125
2373	201	222	54	108
2374	240	209	44	88
2375	270	211	45	90
2376	296	215	42	84
2377	334	224	61	121
2382	130	207	60	119
2383	190	220	54	107
2384	238	210	45	89
2385	273	214	43	85
2386	312	224	59	118
2387	344	215	42	83
2388	613	232	72	143
2392	119	206	60	120
2393	179	224	52	103
2394	239	211	44	87
2395	270	214	43	86
2396	282	224	57	114
2397	342	215	41	82
2398	580	231	67	134
2402	111	207	59	117
2403	170	223	52	104
2404	238	214	44	87
2405	266	223	56	112
2406	295	217	43	85
2407	344	215	44	87
2408	546	227	68	135
2412	107	207	58	115
2413	166	225	49	98
2414	246	222	57	113
2415	277	218	42	83
2416	298	217	42	83
2417	350	219	42	84
2418	517	226	67	133
2422	103	210	56	111
2423	153	227	48	96
2424	228	228	53	106
2425	273	219	44	88
2426	298	215	43	85
2427	346	216	44	87
2428	485	231	62	123
2432	93	217	54	107
2433	143	225	50	100
2434	215	229	52	103
2435	246	217	45	90
2436	276	219	45	89
2437	299	221	42	84
2438	351	223	42	83
2439	455	228	63	126
2441	89	211	55	110
2442	140	228	47	93
2443	200	227	52	104
2444	249	218	44	88
2445	275	222	44	88
2446	299	220	42	83
2447	351	223	42	83
2448	429	229	60	119
2451	81	208	52	104
2452	128	219	48	95
2453	186	223	50	99
2454	246	213	45	89
2455	277	215	43	86
2456	298	216	43	85
2457	352	216	43	85
2458	398	224	57	114
2461	70	199	53	105
2462	121	211	48	95
2463	176	215	49	97
2464	245	203	45	90
2465	274	206	45	89
2466	296	208	42	84
2467	347	211	42	83
2468	371	218	58	115
2471	68	195	52	104
2472	114	207	45	90
2473	172	207	50	99
2474	248	202	44	88
2475	277	203	44	88
2476	299	204	42	84
2477	349	206	58	116
2481	65	195	51	101
2482	106	209	44	87
2483	180	209	48	95
2484	252	202	45	89
2485	282	206	44	87
2486	307	205	41	82
2487	329	209	57	114
2491	59	195	50	99
2492	99	209	41	82
2493	177	212	46	91
2494	253	201	46	92
2495	283	205	44	87
2496	308	214	52	103
2497	357	206	42	83
2503	177	210	45	89
2504	255	205	45	90
2505	296	216	51	102
2506	363	209	42	84
2514	257	205	43	86
2515	270	213	52	103
2516	308	207	42	84
2517	360	208	42	83
2518	417	202	44	87
2524	254	219	48	95
2525	288	210	44	87
2526	313	205	44	88
2527	365	208	43	86
2533	237	219	45	90
2534	262	207	44	88
2535	293	213	42	84
2536	313	211	42	83
2537	363	208	43	86
2538	427	202	45	89
2542	217	224	47	93
2543	259	211	46	91
2544	293	215	41	82
2545	312	214	42	84
2546	366	215	42	83
2547	434	207	45	90
3011	119	191	37	74
3012	153	191	36	71
3013	208	185	39	78
3014	260	187	50	99
3015	289	183	50	99
3016	327	181	47	93
3017	396	187	53	106
3018	438	180	55	110
3019	459	195	53	106
3020	501	193	49	97
3021	535	189	58	115
3021	122	183	43	85
3022	153	189	39	77
3023	226	186	40	79
3024	257	189	46	92
3025	281	182	49	98
3026	326	184	47	94
3027	351	183	47	93
3028	421	183	54	108
3029	467	180	56	111
3030	490	199	50	100
3031	529	192	52	104
3032	563	187	57	114
3033	617	187	53	105
3031	123	181	42	83
3032	151	184	36	72
3033	242	182	47	93
3034	269	178	48	95
3035	349	180	46	92
3036	375	176	48	96
3037	446	182	54	108
3038	496	174	56	111
3039	513	195	53	105
3040	561	192	49	97
3041	642	180	55	110
3041	110	182	39	77
3042	140	185	37	73
3043	227	185	43	86
3044	246	176	48	96
3045	365	178	49	98
3046	390	179	47	93
3047	433	189	38	75
3048	462	183	56	111
3049	514	177	56	111
3050	529	194	56	111
3051	549	176	57	113
3051	209	178	44	88
3052	231	176	47	93
3053	264	173	48	95
3054	377	177	49	98
3055	401	174	48	96
3056	437	185	40	79
3057	476	178	60	119
3058	539	190	59	117
3061	198	182	41	82
3062	220	178	44	88
3063	283	176	47	94
3064	397	176	51	102
3065	423	174	51	102
3066	449	184	44	87
3067	498	178	62	123
3071	186	180	44	88
3072	211	180	43	85
3073	295	177	49	98
3074	414	175	52	103
3075	437	180	52	103
3081	178	181	42	84
3082	198	181	42	84
3083	306	179	50	100
3084	429	182	54	108
3086	601	196	59	118
3087	629	175	59	118
3091	163	185	41	81
3092	183	180	43	86
3093	318	183	50	99
3095	540	184	68	135
3096	610	196	62	123
3101	161	186	39	78
3102	181	184	39	77
3103	438	197	44	87
3104	464	186	53	106
3105	493	181	53	105
3106	632	191	69	137
3111	68	188	40	79
3112	154	188	40	80
3113	174	183	38	76
3114	349	183	58	115
3115	441	198	46	91
3116	476	187	56	112
3117	508	186	54	107
3121	379	188	56	111
3122	449	201	46	92
3123	500	185	59	117
3124	532	188	54	107
3125	586	189	72	144
3126	619	195	60	120
3131	143	184	40	80
3132	166	183	38	76
3133	398	190	59	118
3134	456	200	48	95
3135	491	199	46	92
3136	514	187	60	119
3137	551	184	59	117
3138	593	187	73	146
3139	628	192	69	137
3141	88	179	44	87
3142	112	178	42	83
3143	145	182	36	72
3144	166	182	37	74
3145	422	184	61	121
3146	467	198	50	100
3147	501	196	51	101
3148	538	183	63	125
3149	610	185	77	154
3151	76	184	41	82
3152	110	184	42	83
3153	128	181	40	79
3154	449	189	63	125
3155	478	204	50	99
3156	505	202	52	103
3157	559	192	62	124
3158	617	182	84	167
3161	85	183	42	84
3162	123	177	45	90
3163	462	192	68	135
3164	508	199	52	103
3165	615	180	86	172
3171	141	176	43	86
3172	155	179	42	83
3173	479	188	69	138
3174	510	198	54	108
3175	595	183	65	129
3176	623	181	87	174
3181	503	188	74	147
3182	612	183	68	136
3191	508	201	58	115
3192	530	197	75	150
3201	520	200	62	123
3211	173	176	46	92
3212	518	203	67	133
3213	575	182	80	160
3221	195	177	44	87
3222	246	173	49	97
3223	528	207	67	134
3224	577	183	86	171
3231	218	179	41	82
3232	261	175	50	99
3233	285	174	46	91
3234	537	207	70	140
3241	235	174	50	100
3242	291	174	51	102
3243	310	177	46	91
3251	257	179	47	93
3252	313	175	50	100
3253	331	173	49	97
3261	279	179	46	92
3262	304	176	43	85
3263	342	182	49	98
3264	362	178	48	96
3271	307	181	49	97
3272	374	183	48	96
3273	392	182	49	98
3281	330	183	49	97
3282	401	187	51	101
3283	424	180	49	97
4011	156	180	60	119
4012	229	188	55	109
4013	308	186	58	115
4023	187	175	64	127
4024	261	185	59	117
4025	337	186	58	115
4033	205	174	63	126
4034	275	190	54	108
4035	357	182	59	117
4045	233	181	66	131
4046	264	201	54	107
4047	296	192	56	111
4048	380	191	62	124
4054	259	181	66	132
4055	300	210	53	105
4056	322	195	57	113
4057	408	195	61	122
4064	276	183	68	135
4065	331	207	56	112
4066	429	192	65	129
4074	307	186	68	136
4075	353	196	61	121
4076	458	194	66	132
4084	336	190	68	136
4085	381	199	60	119
4086	412	216	58	116
4087	488	200	66	131
4093	358	187	71	142
4094	397	205	61	121
4095	453	221	56	111
4096	509	202	65	130
4104	391	188	71	141
4105	425	202	64	127
4106	499	223	58	116
4107	535	199	69	138
4113	410	190	76	151
4114	450	204	62	124
4115	535	220	64	127
4116	559	203	67	134
4123	443	192	76	151
4124	487	207	62	124
4125	589	206	71	142
4133	469	196	74	148
4134	504	206	65	129
4135	604	212	66	131
4136	625	229	64	127
4141	505	196	78	155
4142	539	210	66	131
4143	630	208	74	147
4151	531	199	78	156
4152	572	211	67	134
4161	566	198	80	159
4162	603	213	69	137
5011	87	160	108	216
5012	126	182	105	210
5013	410	175	56	111
5014	477	170	54	108
5015	507	176	55	109
5016	536	158	72	144
5021	131	161	104	207
5022	163	172	100	200
5023	388	175	55	110
5024	455	168	55	109
5025	490	176	55	110
5026	513	149	77	153
5031	171	153	103	206
5032	207	175	99	197
5033	362	172	60	120
5034	439	168	57	114
5035	469	167	63	126
5036	500	156	76	152
5041	207	146	101	202
5042	250	165	97	193
5043	343	169	58	116
5044	420	166	59	117
5045	455	167	60	119
5046	490	149	83	166
5051	241	146	97	194
5052	287	163	94	188
5053	400	161	59	118
5054	436	163	65	130
5055	481	140	87	174
5061	274	144	95	189
5062	324	165	87	174
5063	383	164	61	121
5064	422	164	63	125
5065	463	144	91	181
5071	25	184	82	164
5072	284	168	66	131
5073	308	149	91	182
5074	366	164	84	167
5075	410	167	64	128
5076	448	136	97	193
5081	57	185	74	148
5082	269	166	66	132
5083	342	143	89	177
5084	400	163	83	165
5085	426	132	105	209
5091	1	153	88	175
5092	85	186	74	147
5093	257	165	74	147
5094	329	161	70	140
5095	380	153	84	167
5096	406	149	103	205
5101	28	151	87	173
5102	102	186	73	146
5103	238	173	71	141
5104	311	165	68	136
5105	352	171	71	141
5106	356	146	111	222
5107	452	165	79	157
5111	42	148	83	166
5112	110	179	66	132
5113	204	168	73	145
5114	276	163	70	139
5115	302	138	118	235
5116	418	148	81	161
5117	457	164	77	154
5121	72	152	83	166
5122	129	180	65	129
5123	186	172	75	150
5124	259	148	119	238
5125	448	156	78	155
5126	481	170	71	142
5131	97	152	80	159
5132	149	179	77	154
5133	203	145	126	252
5134	284	177	77	154
5135	460	158	75	150
5136	492	170	71	141
5141	112	158	76	152
5142	121	181	80	160
5143	161	150	135	270
5144	162	180	64	127
5145	260	175	81	162
5146	479	160	73	146
5147	513	174	68	136
5151	93	183	80	160
5152	107	155	142	284
5153	199	174	77	154
5154	230	172	88	176
5155	493	160	71	142
5156	527	171	66	132
5161	49	148	155	310
5162	52	179	85	170
5163	167	178	76	152
5164	196	175	88	176
5165	508	162	66	132
5166	543	174	63	126
5171	2	148	162	324
5172	103	167	82	164
5173	137	171	81	161
5174	170	171	95	190
5175	522	163	64	128
5176	556	172	60	120
5181	72	164	86	172
5182	112	166	84	167
5183	133	170	100	199
5184	223	176	55	110
5185	529	153	67	133
5186	573	173	59	117
5191	33	170	86	171
5192	82	177	85	169
5193	97	176	102	203
5194	179	156	66	131
5195	238	182	52	104
5201	46	167	91	181
5202	63	177	104	207
5203	187	147	66	131
5204	246	175	54	107
5211	20	172	118	235
5212	192	149	67	134
5213	253	179	51	101
5221	206	150	66	131
5222	259	177	50	100
5231	222	152	63	126
5232	272	177	51	101
5241	216	153	61	122
5242	263	175	50	99
5251	219	150	61	121
5252	271	176	48	95
5261	227	151	59	117
5262	269	172	49	98
5271	228	147	60	120
5272	278	176	45	90
5281	50	161	113	226
5282	219	146	58	116
5283	272	169	45	90
5291	13	155	112	224
5292	117	165	103	206
5293	224	145	59	117
5294	273	171	42	84
5301	83	152	105	209
5302	188	155	100	200
5303	230	148	52	104
5304	273	170	42	83
5311	151	152	97	193
5312	219	141	54	108
5313	257	152	95	190
5321	212	152	95	189
5322	336	156	83	165
5333	272	146	86	171
5334	389	153	79	157
5343	329	148	77	153
5344	451	150	73	146
5353	368	142	78	156
5354	491	151	71	141
5363	406	150	71	142
5364	530	150	71	141
6011	41	118	170	340
6012	147	142	104	207
6013	187	140	96	191
6014	249	119	120	239
6015	417	130	100	200
6021	43	111	159	318
6022	142	132	104	207
6023	191	134	92	183
6024	250	115	116	232
6025	295	128	99	198
6026	418	123	100	200
6031	59	117	153	306
6032	138	137	107	214
6033	185	141	96	191
6034	249	121	122	243
6035	285	136	102	204
6041	75	129	148	295
6042	145	148	107	213
6043	186	145	96	192
6044	243	133	120	239
6045	416	142	99	198
6051	80	123	146	291
6052	148	144	103	205
6053	185	144	96	191
6054	245	126	120	239
6055	286	139	101	201
6056	419	136	97	193
6061	78	130	140	279
6062	151	145	106	211
6063	198	143	96	191
6064	253	128	120	240
6065	298	139	104	207
6066	437	135	101	202
6071	72	134	132	264
6072	151	147	105	210
6073	190	148	99	197
6074	244	134	116	231
6075	310	142	101	202
6076	438	142	98	196
6081	85	141	133	266
6082	147	156	104	207
6083	195	154	94	187
6084	258	135	117	234
6085	324	142	102	204
6086	447	143	101	201
6091	93	140	127	253
6092	155	154	106	211
6093	199	153	95	190
6094	259	138	115	230
6095	331	148	102	203
6096	448	146	99	197
6101	90	144	125	249
6102	155	152	107	213
6103	196	159	93	186
6104	270	142	113	226
6105	347	147	100	199
6106	452	147	98	195
6111	90	147	121	242
6112	154	154	106	212
6113	197	155	98	195
6114	262	138	117	234
6115	354	147	100	200
6116	447	147	98	196
6121	91	146	127	254
6122	158	156	106	212
6123	200	158	94	187
6124	269	141	113	225
6125	362	147	103	205
6126	454	145	101	202
6131	95	155	121	242
6132	162	157	104	208
6133	203	160	94	188
6134	275	143	111	222
6135	371	150	99	198
6136	454	145	102	203
6141	98	149	123	246
6142	163	157	104	207
6143	210	158	94	187
6144	290	146	108	216
6145	374	152	99	197
6146	458	149	99	197
6151	102	148	123	246
6152	171	157	105	209
6153	209	154	96	191
6154	304	140	113	226
6155	375	150	102	203
6161	115	145	122	244
6162	175	155	102	204
6163	219	157	96	192
6171	124	150	122	244
6172	175	155	107	213
6173	220	156	96	191
6174	338	137	115	229
6175	388	147	102	204
6176	475	147	99	197
6181	136	148	124	247
6182	199	155	104	207
6183	239	157	92	184
6184	347	138	114	227
6185	403	150	100	199
6186	487	147	102	204
6191	151	136	120	239
6192	206	139	108	215
6193	250	142	96	192
6194	355	127	112	224
6195	412	140	102	203
6196	499	137	99	198
6201	159	143	120	240
6202	216	151	104	207
6203	252	153	92	184
6204	357	134	110	219
6205	419	145	104	207
6206	505	145	95	189
6211	167	137	122	243
6212	221	147	105	210
6213	263	148	98	196
6214	364	131	114	228
6215	434	146	100	200
6221	163	142	127	254
6222	222	153	109	218
6223	258	150	99	198
6224	363	135	115	230
6225	442	144	101	201
6231	168	146	123	246
6232	223	158	102	204
6233	265	157	95	190
6234	364	138	113	226
6235	443	149	102	203
6241	166	147	124	247
6242	221	159	105	210
6243	262	158	95	190
6244	360	140	112	224
6251	155	147	129	257
6252	211	160	106	212
6253	254	158	98	195
6254	349	144	111	222
6261	156	150	125	249
6262	210	161	107	214
6263	253	163	95	190
6264	347	147	112	223
6271	164	147	129	258
6272	217	167	102	203
6273	260	164	95	190
6274	353	147	115	230
6281	155	153	127	253
6282	216	161	108	216
6283	260	163	96	191
6284	355	151	112	224
6291	159	162	123	245
6292	212	170	107	213
6293	253	168	95	190
6294	363	155	109	217
6301	152	163	121	242
6302	205	168	106	212
6303	252	170	94	187
6311	155	166	119	238
6312	208	167	108	215
7011	194	122	118	236
7012	351	124	102	204
7013	399	101	130	259
7014	438	134	120	240
7021	203	120	114	228
7022	354	119	102	204
7023	402	94	130	260
7024	440	125	124	248
7031	198	118	115	230
7032	349	118	104	208
7033	404	95	127	253
7034	427	123	127	253
7041	201	113	120	239
7042	357	120	104	208
7043	403	97	129	258
7044	434	130	124	248
7051	202	118	122	243
7052	359	125	103	205
7053	406	97	129	257
7054	438	134	123	245
7061	197	123	117	233
7062	354	123	103	206
7063	409	101	127	253
7064	434	128	126	252
7071	202	119	119	238
7072	356	122	106	211
7073	409	97	132	263
7074	440	126	128	255
7081	203	121	117	234
7082	357	116	107	213
7083	411	95	131	261
7084	436	124	127	253
7091	210	117	121	241
7092	362	116	107	213
7093	415	93	131	261
7094	440	122	128	255
7101	211	117	117	233
7102	366	120	102	203
7103	418	97	126	251
7104	446	123	123	246
7111	211	117	120	239
7112	368	122	104	207
7113	416	97	127	254
7114	444	123	127	254
7121	212	119	120	240
7122	368	115	104	208
7123	421	93	131	262
7124	453	125	125	249
7131	213	114	117	234
7132	368	116	107	213
7133	415	94	129	258
7134	447	120	128	256
7141	212	114	116	231
7142	367	112	106	211
7143	422	85	133	265
7144	450	118	124	247
7151	212	111	117	234
7152	367	110	106	211
7153	417	87	128	256
7154	446	120	122	243
7161	209	110	116	232
7162	366	110	105	209
7163	412	81	134	268
7164	452	113	126	252
7171	208	110	116	232
7172	364	109	106	211
7173	419	82	130	259
7174	443	113	127	253
7181	207	109	118	235
7182	367	108	107	214
7183	414	84	130	259
7184	447	113	128	255
7191	209	104	121	241
7192	360	112	105	209
7193	414	84	133	266
7194	439	111	130	259
7202	207	113	119	237
7203	364	117	103	205
7204	419	87	130	259
7205	446	118	125	250
7212	219	115	118	236
7213	372	115	103	206
7214	423	91	128	255
7215	446	118	128	255
7222	215	117	118	236
7223	371	118	105	210
7224	423	91	131	262
7225	450	125	124	248
7232	216	116	120	240
7233	371	118	105	209
7234	421	95	128	256
7235	453	123	127	254
7242	217	116	119	237
7243	374	119	102	203
7244	425	95	128	255
7245	456	121	126	252
7252	229	114	115	230
7253	381	116	103	206
7254	434	90	130	259
7255	470	120	125	250
7262	220	113	121	242
7263	371	114	106	211
7264	428	88	131	262
7265	457	121	124	248
7272	230	117	117	234
7273	386	118	104	208
7274	431	90	129	257
7275	463	119	127	253
7282	222	117	116	231
7283	377	118	101	201
7284	428	90	127	253
7285	457	124	123	246
7292	226	114	117	234
7293	381	112	106	211
7294	429	88	130	259
7295	457	120	125	250
7302	225	115	118	235
7303	379	115	104	207
7304	428	95	128	255
7305	460	121	126	251
7312	219	115	117	233
7313	372	112	106	211
7314	425	89	130	260
7315	457	120	125	250
7322	222	114	117	234
7323	374	108	109	218
7324	433	89	128	255
7325	459	119	127	254
7332	219	119	115	229
7333	371	113	106	211
7334	426	92	128	256
7335	454	117	128	256
7342	214	110	120	239
7343	376	113	104	208
7344	424	81	135	269
7345	456	120	125	249
7352	217	111	121	241
7353	378	115	105	210
7354	427	89	129	257
7355	458	119	126	251
7362	215	113	120	239
7363	371	115	103	206
7364	421	89	128	255
7365	456	117	126	252
7372	214	111	117	233
7373	368	115	104	207
7374	419	86	129	257
7375	455	115	125	250
7382	212	113	118	236
7383	366	111	108	216
7384	420	85	130	259
7385	452	117	124	248
7392	220	117	116	232
7393	370	117	103	205
7394	423	91	129	257
7395	452	120	127	254
7402	216	119	117	233
7403	369	117	107	214
7404	418	91	133	265
7405	456	116	129	257
7412	217	120	117	234
7413	369	116	109	217
7414	420	92	129	257
7415	461	117	126	252
7422	215	117	116	232
7423	370	118	103	206
7424	423	92	127	253
7425	454	121	125	250
7432	212	113	119	237
7433	365	111	106	212
7434	419	86	128	256
7435	449	114	126	251
7442	209	113	119	238
7443	366	114	106	212
7444	417	91	132	263
7445	442	115	129	257
7452	206	116	115	230
7453	362	112	106	211
7454	413	90	128	256
7455	444	117	125	249
7462	214	118	115	229
7463	367	114	103	206
7464	423	91	127	254
7465	453	123	122	244
7472	219	117	116	232
7473	370	118	102	204
7474	423	92	128	256
7475	458	117	128	256
7482	211	112	121	241
7483	371	116	104	207
7484	419	89	131	261
7485	456	117	128	256
7492	212	114	118	235
7493	369	119	102	203
7494	419	91	130	259
7495	451	122	124	248
7502	211	120	118	236
7503	368	114	106	211
7504	420	93	128	255
7505	453	120	127	253
7512	212	120	120	239
7513	368	119	104	208
7514	421	94	129	257
7515	449	122	126	251
7522	216	124	114	227
7523	370	124	103	206
7524	420	96	128	255
7525	447	117	130	259
7532	213	121	119	237
7533	366	123	101	202
7534	416	98	129	257
7535	444	123	129	257
7542	217	129	115	230
7543	371	125	103	206
7544	420	103	126	251
7545	456	127	124	247
7552	220	124	116	231
7553	381	122	102	204
7554	433	97	127	254
7555	463	122	125	249
7562	274	113	116	232
7563	428	104	106	211
7564	478	84	125	249
7565	511	114	123	245
7573	318	119	117	233
7574	470	119	104	207
7575	520	95	128	255
7576	551	125	125	250
7583	324	124	110	220
7584	481	124	103	205
7585	521	99	127	254
7586	557	130	123	245
7593	332	116	113	225
7594	489	116	104	208
7595	528	94	127	253
7596	559	118	127	253
7603	353	121	114	227
7604	505	119	104	208
7605	545	99	125	250
7606	572	127	125	250
7613	360	111	113	226
7614	509	109	103	206
7615	542	85	122	243
7616	577	116	124	248
7622	352	109	115	229
7623	506	107	101	202
7624	541	84	121	241
7625	570	115	122	243
7632	345	109	113	225
7633	502	112	100	199
7634	532	86	123	246
7635	574	118	121	241
7642	355	116	113	225
7643	502	114	102	204
7644	535	91	124	248
7645	571	115	126	251
7652	346	107	114	227
7653	500	111	98	195
7654	527	88	122	244
7655	564	116	120	240
7662	343	100	110	220
7663	489	100	100	200
7664	515	77	124	247
7665	559	102	122	243
7672	338	101	113	226
7673	484	101	103	205
7674	521	78	123	245
7675	552	105	120	239
7682	333	107	108	216
7683	480	107	101	201
7684	516	82	123	245
7685	552	109	120	240
7693	333	114	108	216
7694	484	114	97	193
7695	517	86	123	245
7696	548	119	119	238
7703	335	106	112	224
7704	487	110	100	199
7705	529	86	125	249
7706	557	115	121	242
7713	334	120	109	218
7714	481	117	99	198
7715	523	91	124	247
7716	546	129	116	232
7723	327	114	111	221
7724	475	111	102	203
7725	522	93	122	244
7726	539	118	121	242
7733	324	111	111	222
7734	471	116	99	198
7735	518	100	119	237
7736	542	119	120	240
7743	329	115	110	219
7744	476	117	99	197
7745	519	95	122	243
7746	537	122	118	235
7753	325	117	113	226
7754	478	121	99	198
7755	517	100	122	244
7756	540	124	118	236
7763	329	113	110	219
7764	474	114	105	209
7765	520	97	121	242
7766	543	117	124	247
7773	330	112	109	218
